94 	Erick Dampier 	C 	32 	DAL 	72 	1755 	15.3 	.645 	.643 	.527 	.000 	14.1 	21.2 	17.8 	5.4 	0.7 	4.4 	19.0 	11.2 	123 	103 	3.3 	2.8 	6.0 	.165
95 	Antonio Daniels 	PG 	32 	WAS 	71 	2161 	13.7 	.549 	.478 	.490 	.166 	1.2 	10.0 	5.5 	24.0 	1.7 	0.1 	14.3 	13.5 	117 	112 	3.5 	1.0 	4.5 	.099
96 	Marquis Daniels 	SG 	27 	IND 	74 	1546 	11.6 	.487 	.454 	.248 	.182 	4.6 	10.5 	7.5 	14.1 	2.5 	0.9 	15.3 	20.6 	95 	107 	-0.7 	1.6 	0.9 	.028
97 	Jermareo Davidson 	SF 	23 	CHA 	38 	322 	9.8 	.437 	.408 	.224 	.000 	7.5 	14.7 	11.1 	6.9 	1.1 	3.5 	11.0 	21.9 	90 	109 	-0.4 	0.3 	-0.1 	-0.012
98 	Baron Davis 	PG 	28 	GSW 	82 	3196 	19.8 	.523 	.483 	.278 	.344 	3.1 	10.1 	6.4 	29.7 	2.9 	1.0 	11.9 	25.6 	111 	109 	5.9 	2.8 	8.7 	.131
99 	Glen Davis 	C 	22 	BOS 	69 	940 	11.3 	.545 	.484 	.679 	.000 	12.8 	13.5 	13.2 	4.6 	1.7 	1.7 	18.5 	17.4 	105 	99 	0.6 	1.9 	2.5 	.128
100 	Paul Davis 	PF 	23 	LAC 	22 	194 	9.0 	.389 	.369 	.154 	.000 	14.8 	13.2 	14.0 	8.8 	1.6 	2.3 	11.5 	18.6 	90 	108 	-0.2 	0.2 	0.0 	-0.007
101 	Ricky Davis 	SF 	28 	MIA 	82 	2963 	12.0 	.534 	.502 	.203 	.343 	2.2 	12.2 	7.1 	16.4 	1.6 	0.4 	15.3 	20.0 	100 	112 	0.3 	1.6 	1.9 	.030
102 	Carlos Delfino 	SG 	25 	TOR 	82 	1928 	13.6 	.527 	.492 	.247 	.497 	4.0 	18.1 	11.0 	11.3 	1.9 	0.5 	9.7 	19.0 	107 	106 	1.7 	2.3 	4.0 	.100
103 	Luol Deng 	SF 	22 	CHI 	63 	2128 	17.0 	.528 	.483 	.296 	.025 	7.0 	14.2 	10.4 	13.2 	1.4 	1.1 	10.6 	23.6 	107 	109 	2.4 	1.9 	4.4 	.098
104 	Boris Diaw 	PF 	25 	PHO 	82 	2308 	12.0 	.516 	.487 	.200 	.063 	5.2 	12.7 	9.3 	19.0 	1.3 	1.1 	18.1 	16.6 	103 	109 	1.1 	1.9 	3.0 	.063
105 	Yakhouba Diawara 	SG 	25 	DEN 	54 	542 	8.1 	.518 	.489 	.231 	.493 	4.7 	7.6 	6.2 	9.3 	0.7 	0.4 	9.8 	12.8 	110 	112 	0.5 	0.3 	0.7 	.065
106 	Guillermo Diaz 	SG 	22 	LAC 	6 	18 	9.9 	.403 	.250 	1.250 	.250 	12.7 	0.0 	6.4 	8.5 	0.0 	0.0 	0.0 	15.9 	108 	118 	0.0 	0.0 	0.0 	.033
107 	Dan Dickau 	PG 	29 	LAC 	67 	1040 	12.5 	.530 	.480 	.277 	.365 	1.4 	9.4 	5.4 	27.9 	1.6 	0.2 	14.2 	17.2 	107 	111 	0.9 	0.6 	1.5 	.071
108 	Kaniel Dickens 	PF 	29 	CLE 	5 	12 	6.6 	.333 	.333 	.000 	.000 	0.0 	9.8 	4.7 	12.7 	0.0 	6.6 	0.0 	11.3 	90 	107 	0.0 	0.0 	0.0 	.023
109 	Travis Diener 	PG 	25 	IND 	66 	1356 	12.2 	.494 	.456 	.165 	.542 	2.0 	7.3 	4.6 	27.7 	1.3 	0.2 	10.7 	16.5 	111 	111 	1.7 	0.8 	2.5 	.088
110 	Ike Diogu 	PF 	24 	IND 	30 	305 	17.2 	.543 	.478 	.351 	.000 	13.3 	17.1 	15.2 	5.7 	1.1 	0.7 	11.4 	24.8 	109 	108 	0.4 	0.3 	0.7 	.115
111 	DeSagana Diop 	C 	26 	TOT 	79 	1295 	12.5 	.536 	.522 	.389 	.000 	14.6 	20.3 	17.5 	4.6 	1.1 	5.1 	21.6 	9.6 	111 	103 	1.0 	2.0 	3.0 	.113
112 	Juan Dixon 	PG 	29 	TOT 	53 	668 	11.3 	.488 	.469 	.101 	.279 	2.7 	10.7 	6.7 	23.3 	1.7 	0.2 	16.7 	22.8 	95 	108 	-0.3 	0.7 	0.4 	.026
113 	Michael Doleac 	C 	30 	MIN 	24 	257 	7.5 	.446 	.444 	.032 	.000 	7.0 	15.4 	11.1 	4.1 	2.0 	3.1 	15.8 	13.3 	89 	109 	-0.2 	0.2 	0.0 	.005
114 	Keyon Dooling 	PG 	27 	ORL 	72 	1334 	14.1 	.572 	.494 	.456 	.154 	0.6 	7.8 	4.4 	16.0 	1.4 	0.3 	10.7 	19.6 	115 	108 	2.4 	1.2 	3.7 	.132
115 	Quincy Douby 	PG 	23 	SAC 	74 	876 	9.7 	.495 	.457 	.155 	.364 	2.3 	8.7 	5.6 	9.8 	1.7 	1.1 	14.2 	21.3 	95 	112 	-0.5 	0.5 	0.0 	.000
116 	Jared Dudley 	PF 	22 	CHA 	73 	1384 	13.6 	.528 	.481 	.339 	.118 	10.0 	13.8 	11.9 	9.3 	2.1 	0.5 	11.1 	14.9 	112 	109 	1.8 	1.1 	2.9 	.100
117 	Chris Duhon 	PG 	25 	CHI 	66 	1490 	11.1 	.508 	.465 	.233 	.451 	1.4 	7.6 	4.4 	26.5 	1.7 	0.1 	15.8 	13.4 	109 	111 	1.3 	1.0 	2.3 	.075
118 	Tim Duncan 	C 	31 	SAS 	78 	2651 	24.4 	.546 	.497 	.393 	.003 	10.7 	28.3 	19.6 	15.7 	1.1 	4.3 	11.4 	28.2 	110 	97 	4.9 	6.2 	11.1 	.201
119 	Mike Dunleavy 	SG 	27 	IND 	82 	2953 	17.3 	.605 	.550 	.361 	.348 	2.1 	13.7 	7.8 	16.1 	1.4 	0.8 	12.8 	21.8 	115 	109 	5.9 	2.6 	8.5 	.138
120 	Ronald Dupree 	SF 	27 	TOT 	5 	21 	15.0 	.515 	.333 	.667 	.000 	5.2 	36.2 	20.8 	6.5 	2.4 	0.0 	0.0 	8.0 	131 	102 	0.0 	0.0 	0.1 	.159
