93 	Joe Crispin 	PG 	22 	TOT 	21 	156 	17.1 	.536 	.493 	.191 	.574 	1.4 	6.6 	4.0 	27.4 	1.7 	0.0 	11.9 	24.0 	111 	108 	0.3 	0.1 	0.4 	.136
94 	Austin Croshere 	PF 	26 	IND 	76 	1286 	14.3 	.518 	.468 	.254 	.324 	6.7 	18.8 	12.9 	10.1 	1.1 	1.6 	11.9 	19.9 	104 	104 	1.2 	1.4 	2.6 	.098
95 	John Crotty 	PG 	32 	UTA 	41 	802 	14.5 	.599 	.546 	.317 	.332 	2.4 	8.9 	5.6 	29.2 	1.3 	0.1 	17.7 	16.2 	117 	109 	1.8 	0.4 	2.2 	.129
96 	Vonteego Cummings 	PG 	25 	PHI 	58 	501 	11.8 	.477 	.449 	.171 	.246 	3.2 	8.5 	5.9 	21.6 	1.9 	0.8 	15.2 	21.7 	96 	103 	0.0 	0.6 	0.6 	.060
97 	Dell Curry 	SG 	37 	TOR 	56 	886 	12.0 	.495 	.471 	.107 	.378 	2.9 	7.8 	5.2 	11.9 	1.3 	0.5 	10.1 	20.8 	101 	107 	0.6 	0.6 	1.2 	.063
98 	Eddy Curry 	C 	19 	CHI 	72 	1150 	14.4 	.540 	.501 	.424 	.000 	11.0 	16.8 	13.8 	4.0 	0.7 	3.4 	13.4 	20.7 	103 	107 	1.0 	0.8 	1.8 	.075
99 	Michael Curry 	SG 	33 	DET 	82 	1912 	6.2 	.521 	.466 	.330 	.094 	0.9 	9.4 	5.2 	10.1 	1.3 	0.4 	16.0 	9.3 	102 	106 	0.7 	1.6 	2.3 	.057
100 	Samuel Dalembert 	C 	20 	PHI 	34 	177 	13.2 	.440 	.440 	.360 	.000 	16.2 	27.3 	21.8 	4.8 	1.8 	5.6 	19.5 	18.6 	88 	93 	-0.2 	0.4 	0.3 	.072
101 	Erick Dampier 	C 	26 	GSW 	73 	1740 	11.3 	.484 	.435 	.440 	.000 	10.0 	13.9 	11.9 	7.8 	0.5 	6.5 	21.4 	17.6 	92 	108 	-0.8 	1.1 	0.3 	.009
102 	Antonio Daniels 	SG 	26 	SAS 	82 	2175 	13.4 	.534 	.486 	.343 	.320 	1.3 	7.8 	4.7 	17.2 	1.2 	0.4 	9.0 	16.6 	113 	104 	3.7 	2.3 	5.9 	.131
103 	Antonio Davis 	PF 	33 	TOR 	77 	2978 	14.8 	.497 	.426 	.372 	.001 	9.5 	19.4 	14.3 	8.7 	1.0 	2.1 	12.4 	19.6 	104 	103 	3.0 	3.6 	6.5 	.105
104 	Baron Davis 	PG 	22 	CHH 	82 	3318 	18.2 	.498 	.480 	.252 	.356 	3.2 	8.8 	6.0 	37.3 	2.8 	1.0 	14.2 	23.9 	105 	104 	4.4 	3.8 	8.2 	.118
105 	Dale Davis 	C 	32 	POR 	78 	2447 	16.6 	.551 	.510 	.366 	.000 	12.4 	20.7 	16.5 	6.2 	1.4 	2.6 	8.4 	13.7 	122 	103 	5.4 	3.1 	8.5 	.168
106 	Emanual Davis 	PG 	33 	ATL 	28 	774 	6.5 	.449 	.427 	.091 	.429 	2.8 	8.2 	5.5 	13.7 	1.8 	0.5 	20.2 	15.1 	87 	109 	-0.7 	0.4 	-0.3 	-0.019
107 	Hubert Davis 	SG 	31 	WAS 	51 	1231 	10.7 	.544 	.535 	.064 	.387 	0.7 	6.7 	3.6 	13.9 	1.2 	0.2 	11.6 	14.2 	109 	111 	1.3 	0.4 	1.7 	.065
108 	Ricky Davis 	SF 	22 	CLE 	82 	1954 	15.9 	.539 	.488 	.318 	.045 	3.8 	10.7 	7.3 	16.6 	1.9 	0.9 	14.3 	24.4 	103 	109 	1.9 	0.8 	2.8 	.068
109 	Andrew DeClercq 	C 	28 	ORL 	61 	633 	10.1 	.474 	.450 	.336 	.000 	13.0 	15.8 	14.4 	5.2 	1.9 	2.7 	16.6 	14.5 	100 	103 	0.2 	0.8 	1.0 	.073
110 	Vinny Del Negro 	PG 	35 	PHO 	2 	6 	7.1 	.250 	.250 	.000 	.000 	0.0 	0.0 	0.0 	54.3 	0.0 	0.0 	0.0 	29.9 	81 	114 	0.0 	0.0 	0.0 	-0.141
111 	Tony Delk 	SG 	28 	TOT 	63 	1447 	13.8 	.473 	.441 	.165 	.364 	4.4 	11.4 	7.8 	15.2 	1.9 	0.5 	8.6 	21.5 	102 	105 	1.0 	1.5 	2.5 	.084
112 	Derrick Dial 	SG 	26 	TOT 	32 	299 	11.0 	.387 	.346 	.200 	.092 	5.2 	16.0 	10.6 	18.6 	1.8 	1.0 	10.9 	22.1 	88 	101 	-0.3 	0.4 	0.1 	.020
113 	Michael Dickerson 	SG 	26 	MEM 	4 	124 	6.4 	.425 	.396 	.125 	.438 	2.7 	8.1 	5.4 	12.1 	1.3 	0.6 	13.6 	21.5 	85 	110 	-0.2 	0.0 	-0.1 	-0.050
114 	DeSagana Diop 	C 	20 	CLE 	18 	109 	3.2 	.401 	.414 	.172 	.000 	5.4 	12.8 	9.2 	7.3 	0.5 	6.7 	27.8 	18.2 	67 	107 	-0.4 	0.1 	-0.3 	-0.124
115 	Vlade Divac 	C 	33 	SAC 	80 	2420 	17.0 	.513 	.474 	.475 	.018 	9.2 	20.2 	14.8 	17.9 	1.6 	2.6 	15.4 	18.4 	107 	99 	3.1 	4.2 	7.3 	.145
116 	Michael Doleac 	C 	24 	CLE 	42 	705 	8.8 	.468 	.417 	.246 	.000 	7.9 	20.0 	14.0 	5.6 	1.1 	1.1 	15.1 	15.9 	95 	108 	-0.1 	0.4 	0.3 	.022
117 	Keyon Dooling 	PG 	21 	LAC 	14 	155 	7.4 	.466 	.421 	.211 	.246 	0.0 	2.2 	1.1 	12.7 	1.4 	1.3 	13.8 	21.1 	92 	111 	-0.1 	0.0 	0.0 	-0.010
118 	Bryce Drew 	PG 	27 	CHH 	61 	774 	12.4 	.539 	.514 	.159 	.401 	2.1 	8.5 	5.3 	20.7 	2.2 	0.2 	14.5 	13.4 	111 	106 	1.0 	0.7 	1.7 	.105
119 	Predrag Drobnjak 	C 	26 	SEA 	64 	1174 	12.7 	.490 	.461 	.176 	.005 	7.7 	14.2 	11.0 	6.9 	0.9 	2.0 	10.3 	19.7 	102 	107 	0.8 	0.8 	1.6 	.065
120 	Chris Dudley 	C 	36 	POR 	43 	327 	7.1 	.424 	.400 	.300 	.040 	9.6 	19.3 	14.4 	5.7 	0.5 	3.3 	19.8 	9.9 	93 	104 	-0.1 	0.4 	0.3 	.042
